experiment_id,target_id,target_column,model_id,model_label,combination_id,branches,branch_count,feature_count,oof_folds,rows,groups,records,complete_case_rows,balanced_accuracy_group_bootstrap_ci_low,balanced_accuracy_group_bootstrap_ci_high,class_0,class_1,prevalence,accuracy,balanced_accuracy,f1,precision,npv,recall_sensitivity,specificity,false_positive_rate,false_negative_rate,mcc,tn,fp,fn,tp,errors,roc_auc,average_precision,group_macro_accuracy,group_macro_sensitivity,group_macro_specificity,group_macro_balanced_accuracy,groups_with_positive_cases,groups_with_negative_cases,rank_within_target
artifact__B4__extra_trees,artifact,target_artifact_binary,extra_trees,Extremely randomized trees,B4,B4,1,8,5,11317,17,30,10888,0.6851819921234167,0.8282904526543396,5055,6262,0.5533268534063798,0.7632764867014227,0.7555100063466671,0.7947598253275109,0.763805036077161,0.7624834290764472,0.8283296071542638,0.6826904055390702,0.31730959446092977,0.17167039284573618,0.5185980506549867,3451,1604,1075,5187,2679,0.8165270494695682,0.8404300796325013,0.7532188851941931,0.8020216706865687,0.6797494692907536,0.7408855699886612,15,17,64
artifact__B1+B4__extra_trees,artifact,target_artifact_binary,extra_trees,Extremely randomized trees,B1+B4,B1+B4,2,23,5,11317,17,30,6801,0.687466155159486,0.8588700116424562,5055,6262,0.5533268534063798,0.7864274984536538,0.7766586235535585,0.8181476186893386,0.7735097453407312,0.8076026119402985,0.8682529543276908,0.6850642927794263,0.3149357072205737,0.13174704567230916,0.5670445218769571,3463,1592,825,5437,2417,0.8702455834747829,0.8906960808054738,0.769190937739753,0.7843945251600644,0.6946636780286293,0.7395291015943468,15,17,65
artifact__B1+B4__random_forest,artifact,target_artifact_binary,random_forest,Random forest,B1+B4,B1+B4,2,23,5,11317,17,30,6801,0.6972664444287883,0.8603557692371765,5055,6262,0.5533268534063798,0.7903154546257842,0.7799621600908057,0.8223403458860522,0.7740662438336857,0.817621980104216,0.8770360907058448,0.6828882294757666,0.31711177052423345,0.12296390929415522,0.5755872015150221,3452,1603,770,5492,2373,0.8620846036934506,0.8668936034425394,0.7785147155806139,0.7957270950748055,0.6826325602566296,0.7391798276657175,15,17,66
artifact__B4__random_forest,artifact,target_artifact_binary,random_forest,Random forest,B4,B4,1,8,5,11317,17,30,10888,0.6775386995064094,0.8118397033603675,5055,6262,0.5533268534063798,0.7535565962710966,0.7466696741465091,0.7846165727083172,0.7596829669508001,0.744708423326134,0.811242414564037,0.6820969337289812,0.3179030662710188,0.18875758543596294,0.49883476198419857,3448,1607,1182,5080,2789,0.7975237099664785,0.8079667309142229,0.7429995572536856,0.7792740697316675,0.6837251922691219,0.7314996310003947,15,17,67
artifact__B1__linear_svm,artifact,target_artifact_binary,linear_svm,Linear support-vector machine,B1,B1,1,15,5,11317,17,30,6801,0.6700204141777056,0.849357687204397,5055,6262,0.5533268534063798,0.7524078819475126,0.7575855939188252,0.7601438109912686,0.8191881918819188,0.691029336950992,0.7090386458000639,0.8061325420375866,0.19386745796241345,0.29096135419993613,0.512688375511325,4075,980,1822,4440,2802,0.8148890786465456,0.8312787822432305,0.7592000430211007,0.6205340196793868,0.8286589102396842,0.7245964649595356,15,17,68
artifact__B1__logistic_regression,artifact,target_artifact_binary,logistic_regression,Regularized logistic regression,B1,B1,1,15,5,11317,17,30,6801,0.6587068014020024,0.8438112013857892,5055,6262,0.5533268534063798,0.7485199257753822,0.752585247995461,0.7586908597591996,0.8087490961677513,0.6909248055315471,0.71446822101565,0.790702274975272,0.209297725024728,0.28553177898435006,0.5024146820656754,3997,1058,1788,4474,2846,0.8071689853009423,0.8268544422413815,0.7529567511338472,0.6321654163109248,0.8138439230653747,0.7230046696881498,15,17,69
artifact__B4__hist_gradient_boosting,artifact,target_artifact_binary,hist_gradient_boosting,Histogram gradient boosting,B4,B4,1,8,5,11317,17,30,10888,0.6608760814465849,0.7936081681554658,5055,6262,0.5533268534063798,0.7323495626049307,0.7246276111290655,0.7671969871647067,0.7395169654763669,0.7217600700525394,0.7970297029702971,0.6522255192878338,0.34777448071216616,0.20297029702970298,0.4552264459794823,3297,1758,1271,4991,3029,0.8006063136226516,0.8238642800075366,0.7153815094095751,0.7767321841024707,0.6598416650424417,0.7182869245724561,15,17,70
artifact__B1__hist_gradient_boosting,artifact,target_artifact_binary,hist_gradient_boosting,Histogram gradient boosting,B1,B1,1,15,5,11317,17,30,6801,0.6427342326210446,0.8146374091380808,5055,6262,0.5533268534063798,0.7352655297340285,0.7315331734188064,0.7621467132422991,0.7578149668455952,0.7066024483243026,0.7665282657297988,0.696538081107814,0.30346191889218593,0.2334717342702012,0.463741388977188,3521,1534,1462,4800,2996,0.7881036797084514,0.8012056221494299,0.7193644438609441,0.691627483893516,0.7075274398028917,0.6995774618482038,15,17,71
artifact__B1__random_forest,artifact,target_artifact_binary,random_forest,Random forest,B1,B1,1,15,5,11317,17,30,6801,0.6433582797528165,0.7976619513980137,5055,6262,0.5533268534063798,0.7304939471591411,0.7183560995134644,0.773604513064133,0.722746185852982,0.7440954467981495,0.8321622484829128,0.6045499505440158,0.39545004945598417,0.16783775151708719,0.4515256758949564,3056,1999,1051,5211,3050,0.7637353689422737,0.7730432447674727,0.7188938131459012,0.7717494169839257,0.6215997397196255,0.6966745783517756,15,17,72
artifact__B1__extra_trees,artifact,target_artifact_binary,extra_trees,Extremely randomized trees,B1,B1,1,15,5,11317,17,30,6801,0.6188461422273513,0.7900085680497052,5055,6262,0.5533268534063798,0.7107890783776619,0.7011985059901606,0.7516880358091191,0.7159994218817748,0.7025920873124147,0.7911210475886298,0.6112759643916914,0.3887240356083086,0.20887895241137017,0.41041439124386836,3090,1965,1308,4954,3273,0.7653142168816288,0.7996291863227978,0.6990741571607382,0.7029202206350766,0.6352805390144736,0.6691003798247751,15,17,73
artifact__B4__logistic_regression,artifact,target_artifact_binary,logistic_regression,Regularized logistic regression,B4,B4,1,8,5,11317,17,30,10888,0.6198200133368372,0.7504818442521015,5055,6262,0.5533268534063798,0.6822479455686136,0.6959603890895455,0.6639880396187628,0.8002252252252252,0.6060782317871165,0.5673906100287448,0.8245301681503462,0.1754698318496538,0.4326093899712552,0.39904732432273216,4168,887,2709,3553,3596,0.7520774514514723,0.7949519000468885,0.6910736757919418,0.5202023616635241,0.8060401050328077,0.6631212333481659,15,17,74
artifact__B4__linear_svm,artifact,target_artifact_binary,linear_svm,Linear support-vector machine,B4,B4,1,8,5,11317,17,30,10888,0.6138733315601604,0.7397685800564795,5055,6262,0.5533268534063798,0.6690819121675355,0.6844254718378893,0.6438421302900618,0.7959087702798024,0.5927236693091733,0.5405621207282019,0.8282888229475767,0.17171117705242334,0.45943787927179813,0.3786125223568466,4187,868,2877,3385,3745,0.751132496230383,0.7970171172930052,0.6780037992143044,0.489677670309631,0.8141673750795823,0.6519225226946066,15,17,75
noise_active__B2+B4__linear_svm,noise_active,target_noise_active_binary,linear_svm,Linear support-vector machine,B2+B4,B2+B4,2,24,2,2847,2,12,2035,0.8856457576337095,0.8926376597836775,834,2013,0.7070600632244468,0.86125746399719,0.8892468737379694,0.8933297326492033,0.978698224852071,0.68971477960242,0.821659215101838,0.9568345323741008,0.04316546762589928,0.17834078489816194,0.7213566002328031,798,36,359,1654,395,0.950342557548596,0.979838921803958,0.8610283501869161,0.8216035232374927,0.9566798941798942,0.8891417087086935,2,2,1
noise_active__B2+B4__logistic_regression,noise_active,target_noise_active_binary,logistic_regression,Regularized logistic regression,B2+B4,B2+B4,2,24,2,2847,2,12,2035,0.8762908777969018,0.8845837861615691,834,2013,0.7070600632244468,0.8521250439058659,0.8803309066606626,0.8859387699810349,0.9743742550655542,0.6766467065868264,0.812220566318927,0.9484412470023981,0.05155875299760192,0.18777943368107303,0.7037093044721611,791,43,378,1635,421,0.9406150191620175,0.9762440940222458,0.851787043048527,0.8120964684697491,0.9487781954887218,0.8804373319792355,2,2,2
noise_active__B2__linear_svm,noise_active,target_noise_active_binary,linear_svm,Linear support-vector machine,B2,B2,1,16,2,2847,2,12,2035,0.844401749210785,0.8756374705169886,834,2013,0.7070600632244468,0.880927291886196,0.8585623304634981,0.915524545228009,0.9185,0.7922077922077922,0.912568306010929,0.8045563549160671,0.19544364508393286,0.08743169398907104,0.7139090169658785,671,163,176,1837,339,0.9573825291480675,0.9824977290791014,0.8813089764227715,0.9125691556787623,0.8074700640490113,0.8600196098638868,2,2,3
noise_active__B2__logistic_regression,noise_active,target_noise_active_binary,logistic_regression,Regularized logistic regression,B2,B2,1,16,2,2847,2,12,2035,0.838806086011489,0.8500111557340473,834,2013,0.7070600632244468,0.8788198103266597,0.8444311614791624,0.9154204461877912,0.9036786060019361,0.8130601792573624,0.9274714356681569,0.7613908872901679,0.23860911270983212,0.07252856433184302,0.7026623261340031,635,199,146,1867,345,0.9556676566347517,0.981583383970536,0.8792234011330589,0.9276086647474855,0.7612085769980508,0.8444086208727681,2,2,4
noise_active__B1+B2+B4__extra_trees,noise_active,target_noise_active_binary,extra_trees,Extremely randomized trees,B1+B2+B4,B1+B2+B4,3,39,2,2847,2,12,1281,0.7724867724867726,0.8489397350307923,834,2013,0.7070600632244468,0.8753073410607657,0.8159633247202536,0.9158169314678681,0.8761343012704175,0.8724727838258165,0.9592647789369101,0.6726618705035972,0.3273381294964029,0.04073522106308992,0.6877970391273052,561,273,82,1931,355,0.9485380399108434,0.9793008020608935,0.8752908984723569,0.9596853490658801,0.6617411584516848,0.8107132537587824,2,2,5
noise_active__B1+B2__extra_trees,noise_active,target_noise_active_binary,extra_trees,Extremely randomized trees,B1+B2,B1+B2,2,31,2,2847,2,12,1281,0.7746302671001466,0.8288632717486932,834,2013,0.7070600632244468,0.8703898840885143,0.8058143649015214,0.9129922188163169,0.8689407540394973,0.875605815831987,0.9617486338797814,0.6498800959232613,0.3501199040767386,0.03825136612021858,0.6748229936877584,542,292,77,1936,369,0.9456029811024504,0.9777238931174519,0.8705631497967787,0.9621331935411261,0.6413603453077137,0.8017467694244199,2,2,6
noise_active__B2+B3__hist_gradient_boosting,noise_active,target_noise_active_binary,hist_gradient_boosting,Histogram gradient boosting,B2+B3,B2+B3,2,29,2,2847,2,12,868,0.6768326605599545,0.9183400267737617,834,2013,0.7070600632244468,0.854935019318581,0.7861070309177398,0.9027548858017425,0.8581020590868398,0.8433931484502447,0.9523099850968704,0.6199040767386091,0.3800959232613909,0.04769001490312966,0.6335656414791744,517,317,96,1917,413,0.9222976313435093,0.9650732809676071,0.8575108873848635,0.9522633306085699,0.6429093567251462,0.797586343666858,2,2,7
noise_active__B2+B3+B4__logistic_regression,noise_active,target_noise_active_binary,logistic_regression,Regularized logistic regression,B2+B3+B4,B2+B3+B4,3,37,2,2847,2,12,868,0.6644348703617451,0.906594632498247,834,2013,0.7070600632244468,0.8363189322093432,0.771538060162898,0.8891004283674441,0.8533576975788031,0.7796352583586627,0.9279682066567313,0.6151079136690647,0.38489208633093525,0.07203179334326876,0.5863133622083642,513,321,145,1868,466,0.8552948996987209,0.9290843204033286,0.8380284717343034,0.9273021288694601,0.6437273739905319,0.785514751429996,2,2,8
noise_active__B1+B2+B4__hist_gradient_boosting,noise_active,target_noise_active_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B2+B4,B1+B2+B4,3,39,2,2847,2,12,1281,0.7423822273219863,0.8210746260932568,834,2013,0.7070600632244468,0.8595012293642431,0.7868780981176311,0.9064108563406644,0.8567005749668288,0.8703071672354948,0.9622454048683556,0.6115107913669064,0.38848920863309355,0.037754595131644315,0.6458523026200274,510,324,76,1937,400,0.8782386907165773,0.9346223699436794,0.859428964445907,0.9626144696781225,0.6008423837371206,0.7817284267076215,2,2,9
noise_active__B2+B3__linear_svm,noise_active,target_noise_active_binary,linear_svm,Linear support-vector machine,B2+B3,B2+B3,2,29,2,2847,2,12,868,0.6371713760803188,0.9199655765920827,834,2013,0.7070600632244468,0.8321039690902705,0.7636415457797696,0.8866761498340445,0.8480725623582767,0.7772585669781932,0.9289617486338798,0.5983213429256595,0.40167865707434053,0.07103825136612021,0.5742181912173733,499,335,143,1870,478,0.7637282126608698,0.8664164686204816,0.8345665946276055,0.9285341957801709,0.6286027568922306,0.7785684763362007,2,2,10
noise_active__B1+B2+B3+B4__hist_gradient_boosting,noise_active,target_noise_active_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B2+B3+B4,B1+B2+B3+B4,4,52,2,2847,2,12,562,0.7407407407407407,0.8148741137504528,834,2013,0.7070600632244468,0.8580962416578855,0.7827243421358294,0.9057835820895522,0.8536263736263736,0.8758741258741258,0.964729259811227,0.6007194244604317,0.39928057553956836,0.03527074018877298,0.6422578124227648,501,333,71,1942,404,0.8943152482484952,0.952802353417763,0.8580711911940401,0.9650934119960668,0.5905214424951267,0.7778074272455968,2,2,11
noise_active__B1+B2+B3__hist_gradient_boosting,noise_active,target_noise_active_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B2+B3,B1+B2+B3,3,44,2,2847,2,12,562,0.7549244597437369,0.7748343942452001,834,2013,0.7070600632244468,0.84966631541974,0.7669313133695725,0.9009259259259259,0.8435197225834417,0.8759259259259259,0.9667163437655241,0.5671462829736211,0.43285371702637887,0.033283656234475906,0.6197460316204201,473,361,67,1946,428,0.9221633125690207,0.9661108933159065,0.8500957556245312,0.9669977846489202,0.5627610693400167,0.7648794269944684,2,2,12
noise_active__B2+B3+B4__linear_svm,noise_active,target_noise_active_binary,linear_svm,Linear support-vector machine,B2+B3+B4,B2+B3+B4,3,37,2,2847,2,12,868,0.6443195932308647,0.8769681902212023,834,2013,0.7070600632244468,0.8022479803301721,0.7453378578806106,0.863249939276172,0.8445817490494296,0.6823687752355316,0.882762046696473,0.6079136690647482,0.3920863309352518,0.11723795330352707,0.50848974982223,507,327,236,1777,563,0.7561807483968117,0.8606193232414792,0.8032192270179089,0.8816504957884636,0.6396372876636034,0.7606438917260334,2,2,13
noise_active__B2+B3__logistic_regression,noise_active,target_noise_active_binary,logistic_regression,Regularized logistic regression,B2+B3,B2+B3,2,29,2,2847,2,12,868,0.6664014386999948,0.8542104927647096,834,2013,0.7070600632244468,0.8429926238145417,0.750624537627722,0.8976414014197389,0.832625318606627,0.8924949290060852,0.9736711376055638,0.5275779376498801,0.4724220623501199,0.026328862394436166,0.6028812930958055,440,394,53,1960,447,0.859820638273286,0.9293704170070011,0.8448447602700131,0.9734454040350191,0.5471665274296853,0.7603059657323522,2,2,14
noise_active__B2__hist_gradient_boosting,noise_active,target_noise_active_binary,hist_gradient_boosting,Histogram gradient boosting,B2,B2,1,16,2,2847,2,12,2035,0.6814450395901257,0.8363374131446422,834,2013,0.7070600632244468,0.8401826484018264,0.7521488025674841,0.8951371283705923,0.8349097162510748,0.8637236084452975,0.964729259811227,0.539568345323741,0.460431654676259,0.03527074018877298,0.593564750058375,450,384,71,1942,455,0.9080806889510746,0.9546299776781081,0.8421781291781913,0.9648549952020471,0.5529274575327208,0.7588912263673839,2,2,15
noise_active__B1+B2__logistic_regression,noise_active,target_noise_active_binary,logistic_regression,Regularized logistic regression,B1+B2,B1+B2,2,31,2,2847,2,12,1281,0.7469640466628418,0.7573765130965273,834,2013,0.7070600632244468,0.7586933614330874,0.7573765130965273,0.8167511336356361,0.8819124423963134,0.5661566156615662,0.7605563835072032,0.7541966426858513,0.24580335731414868,0.23944361649279683,0.48025504013884635,629,205,482,1531,687,0.8277390010495329,0.9032153644573042,0.7607124752087799,0.7620644821172595,0.7399227234753551,0.7509936027963073,2,2,16
noise_active__B1+B2__linear_svm,noise_active,target_noise_active_binary,linear_svm,Linear support-vector machine,B1+B2,B1+B2,2,31,2,2847,2,12,1281,0.732628928412061,0.7546447239041556,834,2013,0.7070600632244468,0.743940990516333,0.7497534014517149,0.8024925494445949,0.8825983313468415,0.5449101796407185,0.7357178340784898,0.7637889688249401,0.23621103117505995,0.26428216592151016,0.4621075735555542,637,197,532,1481,729,0.822188746767117,0.9114976415659468,0.7454775478259323,0.7369951783535321,0.7502784739626844,0.7436368261581083,2,2,17
noise_active__B1+B2__hist_gradient_boosting,noise_active,target_noise_active_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B2,B1+B2,2,31,2,2847,2,12,1281,0.7041317342027635,0.7682874354561102,834,2013,0.7070600632244468,0.8331577098700387,0.7338379668843167,0.8919226393629124,0.8228379513014273,0.886021505376344,0.9736711376055638,0.4940047961630695,0.5059952038369304,0.026328862394436166,0.5757747027375403,412,422,53,1960,475,0.9327348851172415,0.9700833885981202,0.8343131238567876,0.9738289440949639,0.4985902255639098,0.7362095848294369,2,2,18
noise_active__B3+B4__linear_svm,noise_active,target_noise_active_binary,linear_svm,Linear support-vector machine,B3+B4,B3+B4,2,21,2,2847,2,12,916,0.7273585882109403,0.7433543698603939,834,2013,0.7070600632244468,0.7291886195995785,0.7344053222399726,0.7903181941800381,0.8731971153846154,0.5266272189349113,0.7218082463984103,0.7470023980815348,0.2529976019184652,0.27819175360158965,0.4329456130406016,623,211,560,1453,771,0.7953142701933833,0.8900171307655109,0.7292643122048399,0.7217572354314011,0.7489557226399333,0.7353564790356673,2,2,19
noise_active__B2+B4__hist_gradient_boosting,noise_active,target_noise_active_binary,hist_gradient_boosting,Histogram gradient boosting,B2+B4,B2+B4,2,24,2,2847,2,12,2035,0.6952077834704756,0.7724867724867726,834,2013,0.7070600632244468,0.8324552160168599,0.731234386559307,0.8917139614074915,0.8210702341137124,0.8923076923076924,0.9756582215598609,0.486810551558753,0.513189448441247,0.024341778440139097,0.5743822894223044,406,428,49,1964,477,0.9246483588092269,0.9658830126337384,0.8338788142904152,0.9759095378564405,0.49178501810080755,0.733847277978624,2,2,20
noise_active__B1+B2+B3+B4__logistic_regression,noise_active,target_noise_active_binary,logistic_regression,Regularized logistic regression,B1+B2+B3+B4,B1+B2+B3+B4,4,52,2,2847,2,12,562,0.6862688850640657,0.7643546550742639,834,2013,0.7070600632244468,0.743940990516333,0.737463680322508,0.8061685721882478,0.8672768878718535,0.5477707006369427,0.7531048186785891,0.7218225419664268,0.27817745803357313,0.24689518132141083,0.443979116347336,602,232,497,1516,729,0.7938591004990344,0.878328883340659,0.7461379058867474,0.755239246069825,0.6953842940685047,0.7253117700691648,2,2,21
